ano_assinatura_contrato;codigo_orgao_entidade_contratante;nome_orgao_entidade_contratante;indicador_fornecedor_estrangeiro;nome_empresarial_nome_fornecedor;nome_empresarial_nome_fornecedor_1;cnpj_cpf_fornecedor_formatado;nome_empresarial_nome_fornecedor_2;nome_empresarial_nome_fornecedor_3;tipo_pessoa_fornecedor;numero_processo_formatado;numero_contrato;contrato;indicador_termo_de_contrato;situacao_contrato;descricao_tipo_de_contrato;objeto_contrato;unnamed_17;unnamed_18;unnamed_19;unnamed_20;unnamed_21;unnamed_22;unnamed_23;unnamed_24;unnamed_25;unnamed_26;unnamed_27;unnamed_28;unnamed_29;unnamed_30;unnamed_31;unnamed_32;unnamed_33;unnamed_34;unnamed_35;unnamed_36;unnamed_37;unnamed_38;unnamed_39;unnamed_40;unnamed_41;unnamed_42;unnamed_43;unnamed_44;unnamed_45;unnamed_46;unnamed_47;unnamed_48;unnamed_49;unnamed_50;unnamed_51;unnamed_52;data_assinatura_contrato;data_inicio_vigencia_contrato;data_termino_vigencia_contrato;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;valor_total_atualizado;valor_despesa_empenhada;valor_despesa_liquidada
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ELISEU KOPP & CIA LTDA;ELISEU KOPP & CIA LTDA;93.315.190/0001-17;ELISEU KOPP & CIA LTDA;ELISEU KOPP & CIA LTDA;PESSOA JURÍDICA;2301901 000001/2025;9482046;DO-009482046/2025-L2;SIM;Vigente publicado;Serviço e Fornecimento;O objeto do presente instrumento é a Prestação de serviços especiais de natureza contínua para apoio ao DER-MG no gerenciamento de trânsito e fiscalização eletrônica com a disponibilização de recursos para detecção, a medição, o registro, o processamento de imagens para notificações de infrações de trânsito e o apoio administrativo nos recursos de infrações, distribuído em 7 (sete) lotes: Lote 2: Contratação de empresa para aprestação de serviços de instalação, sinalização, aferição, operação, monitoramento e manutenção dosequipamentos fixos de fiscalização eletrônica abrangendo os trechos das 04ª, 10ª, 15ª, 19ª e 30ª URGs do DERMG. Incluso no PPAG, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-07;2025-11-11;2028-11-10;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=624190;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199388;45188997,86;653712,8;0,0
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ENC EMPRESA NACIONAL DE CONSTRUCAO LTDA;ENC EMPRESA NACIONAL DE CONSTRUCAO LTDA;08.697.901/0001-96;ENC EMPRESA NACIONAL DE CONSTRUCAO LTDA;ENC EMPRESA NACIONAL DE CONSTRUCAO LTDA;PESSOA JURÍDICA;2301520 000010/2025;9473951;DC-9473951/2025;SIM;Vigente publicado;Obra;Recuperação Funcional do Pavimento na Rodovia MG-010, trecho Conceição do Mato Dentro - Serro (Distrito de Mato Grosso), com extensão de 44,300 km / Recomposição de Talude Erodido nas Estacas 145, 525,775 e 2170.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-08-08;2025-08-09;2027-04-01;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=621036;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197290;46359911,33;19639477,54;5611559,44
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ESTEL ENGENHARIA LTDA.;ESTEL ENGENHARIA LTDA.;82.144.338/0001-81;ESTEL ENGENHARIA LTDA.;ESTEL ENGENHARIA LTDA.;PESSOA JURÍDICA;2301520 000002/2025;9472756;DC-9472756/2025;SIM;Vigente publicado;Obra;Revisão de Projetos de O.A.E's;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-07-30;2025-07-31;2027-02-25;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=619362;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197000;1655673,22;1500000,0;623998,41
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ESTEL ENGENHARIA LTDA.;ESTEL ENGENHARIA LTDA.;82.144.338/0001-81;ESTEL ENGENHARIA LTDA.;ESTEL ENGENHARIA LTDA.;PESSOA JURÍDICA;2301520 000002/2025;9472756;DM-001/2022;SIM;Vigente publicado;Obra;Revisão de Projetos de O.A.E's;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-07-30;2025-07-31;2027-02-25;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=619362;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197000;1655673,22;1500000,0;623998,41
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;FUNDACAO CHRISTIANO OTTONI;FUNDACAO CHRISTIANO OTTONI;18.218.909/0001-86;FUNDACAO CHRISTIANO OTTONI;FUNDACAO CHRISTIANO OTTONI;PESSOA JURÍDICA;2301601 000005/2025;9478941;DPEI-9478941/2025;SIM;Vigente publicado;Obra;Prestação de Serviços de Desenvolvimentos Metodológicos, nos Eixos Inteligência Geográfica e Tráfego Rodoviário, para auxílio na tomada de decisão acerca dos investimentos na malha rodoviária do Estado de Minas Gerais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-26;2025-09-30;2028-03-30;Obras e serviços de engenharia - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Contratação de inst. de pesquisa, ensino, desenvol. inst., estímulo à inovaç;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198328;2401689,3;1904724,91;1355674,86
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;FUNDACAO GETULIO VARGAS;FUNDACAO GETULIO VARGAS;33.641.663/0001-44;FUNDACAO GETULIO VARGAS;FUNDACAO GETULIO VARGAS;PESSOA JURÍDICA;2301601 000004/2025;9478110;;SIM;Vigente publicado;Obra;REVISÃO, CRIAÇÃO E MANUTENÇÃO DE COMPOSIÇÕES DE CUSTOS, CÁLCULO DE PREÇOS REFERENCIAIS E ESTUDOS ESPECIAIS, COM VISTAS À IMPLANTAÇÃO, MANUTENÇÃO E ATUALIZAÇÃO DO SISTEMA DE CUSTOS E ORÇAMENTOS REFERENCIAIS DE OBRAS E SERVIÇOS DE ENGENHARIA DO ESTADO DE MINAS GERAIS ¿ SICOR-MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-08-28;2025-09-01;2030-03-01;Obras e serviços de engenharia - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Contratação de inst. de pesquisa, ensino, desenvol. inst., estímulo à inovaç;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198010;24260981,92;5919102,63;3749064,97
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;01.466.431/0001-00;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;PESSOA JURÍDICA;2301901 000001/2025;9482017;DO-009482017/2025-L3;SIM;Vigente publicado;Serviço e Fornecimento;Contratação de empresa para a prestação de serviços de instalação, sinalização, aferição,operação, monitoramento e manutenção dos equipamentos fi xos de fi scalização eletrônicaabrangendo os trechos das 07ª, 11ª, 14ª, 18ª, 24ª, 25ª, 26ª e 31ª URGs do DER-MG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-07;2025-11-12;2028-11-12;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=624190;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199382;47349998,43;638712,8;102098,42
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;GEOSISTEMAS ENGENHARIA E PLANEJAMENTO LTDA;GEOSISTEMAS ENGENHARIA E PLANEJAMENTO LTDA;70.073.275/0001-30;GEOSISTEMAS ENGENHARIA E PLANEJAMENTO LTDA;GEOSISTEMAS ENGENHARIA E PLANEJAMENTO LTDA;PESSOA JURÍDICA;2301931 000002/2025;9470136;AEST-9470136/2025;SIM;Vigente publicado;Serviço;serviços técnicos especializados de consultoria técnica para levantamentos e avaliações de serviços de engenharia rodoviária nas rodovias sob a jurisdição do Departamento de Estradas de Rodagem do Estado de Minas Gerais - DER-MG, divididos em 5 (cinco) lotes: LOTE 1: Contratação de consultoria técnica para levantamentos e avaliações de serviços de engenharia rodoviária nas rodovias do DER-MG, que serão executados na malha  odoviária estadual sob responsabilidade das seguintes Unidades Regionais (URGs) do DER-MG: 04ª URG - Barbacena, 10ª URG -Varginha, 15ª URG - Poços de Caldas, 16ª URG - Oliveira, 19ª URG - Itajubá, 20ª URG - Formiga, 24ª URG -Passos e 30ª URG - Juiz de Fora.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-06-12;2025-06-16;2027-06-15;Bens e serviços - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=619812;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=195813;9410345,89;4579393,14;1265633,79
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;G S COSTA CONSTRUTORA LTDA;G S COSTA CONSTRUTORA LTDA;26.368.565/0001-10;G S COSTA CONSTRUTORA LTDA;G S COSTA CONSTRUTORA LTDA;PESSOA JURÍDICA;2301520 000007/2025;9468321;DC-9468321/2025;SIM;Vigente publicado;Obra;Execução do Alargamento da Ponte sobre o Rio Paraibuna, na Rodovia LMG-874, com Dimensão de (35,2 x 10,30) m, no trecho entre Juiz de Fora ¿ Matias Barbosa.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-05-19;2025-05-20;2026-09-12;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=620280;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=195311;2999032,51;2979370,77;2523167,44
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;GUAXIMA ENGENHARIA LTDA;GUAXIMA ENGENHARIA LTDA;19.230.918/0001-55;GUAXIMA ENGENHARIA LTDA;GUAXIMA ENGENHARIA LTDA;PESSOA JURÍDICA;2301762 000001/2025;9473163;DM-9473163/2025;SIM;Vigente publicado;Obra;DM-9473163/2025 Execução dos serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 29ª Unidade Regional Manhumirim, do DER-MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-08-05;2025-08-07;2028-08-06;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=621402;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197140;59299394,97;42509583,62;28789491,13
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;HOUER ENGENHARIA LTDA;HOUER ENGENHARIA LTDA;18.578.135/0001-02;HOUER ENGENHARIA LTDA;HOUER ENGENHARIA LTDA;PESSOA JURÍDICA;2301601 000004/2024;9447985;DPEI-9447985;SIM;Vigente publicado;Obra;execução de serviços de estudos geotécnicos (coletas de amostras, ensaios de solo, agregado e asfalto e dosagem) para investigação geológico-geotécnica em rodovias sob jurisdição do DER-MG em todo o Estado de Minas Gerais, distribuído em 5 (cinco) lotes: LOTE 4:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-02-04;2025-02-05;2027-07-25;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência presencial;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=605580;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193480;2540551,02;403685,23;226155,78
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;HWN ENGENHARIA LTDA;HWN ENGENHARIA LTDA;19.256.565/0001-62;HWN ENGENHARIA LTDA;HWN ENGENHARIA LTDA;PESSOA JURÍDICA;2301762 000016/2025;9485592;DM-9485592/2025;SIM;Vigente publicado;Obra;Contrato: DM-9485592/2025 Empresa: HWN ENGENHARIA LTDA Objeto: Recuperação Funcional do Pavimento na Rodovia AMG - 1705 - Trecho: Santa Cruz do Escalvado - Entr° MG 329 , com 17,30 km de extensão.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-12-10;2025-12-23;2027-12-22;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=633935;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199830;10929975,56;7426192,86;7425192,86
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;HWN ENGENHARIA LTDA;HWN ENGENHARIA LTDA;19.256.565/0001-62;HWN ENGENHARIA LTDA;HWN ENGENHARIA LTDA;PESSOA JURÍDICA;2301762 000017/2025;9485591;DM-9485591/2025;SIM;Vigente publicado;Obra;Contrato: DM-9485591/2025 Empresa: HWN ENGENHARIA LTDA Objeto: Recuperação Funcional do Pavimento na Rodovia: LMG-845 - Trecho: Sericita - Entr° 262, com 19,00 km de extensão.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-12-10;2025-12-23;2027-12-22;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=633951;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199829;6199729,76;2578424,04;2577424,04
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;HWN ENGENHARIA LTDA;HWN ENGENHARIA LTDA;19.256.565/0001-62;HWN ENGENHARIA LTDA;HWN ENGENHARIA LTDA;PESSOA JURÍDICA;2301762 000020/2024;9459013;DM-9459013/2025;SIM;Vigente publicado;Obra;Contrato: DM-9459013/2025 Empresa: HWN ENGENHARIA LTDA Objeto: Recuperação Funcional do Pavimento na Rodovia MG-188, no Trecho Guarda-Mor a Coromandel, com 92,50 km de extensão.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-04-07;2025-04-09;2027-04-08;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=618030;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194470;52239647,93;49601055,31;49435419,09
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;HWN ENGENHARIA LTDA;HWN ENGENHARIA LTDA;19.256.565/0001-62;HWN ENGENHARIA LTDA;HWN ENGENHARIA LTDA;PESSOA JURÍDICA;2301762 000024/2025;9492723;DM-9492723/2025;SIM;Vigente publicado;Obra;Contrato: DM-9492723/2025 Empresa: HWN ENGENHARIA LTDA Objeto: Recuperação do Pavimento na Rodovia: MGC-452, trecho: Tupaciguara - Araporã, com 59,00 Km de extensão.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-12-30;2026-01-06;2029-05-06;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=635946;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=205464;41984578,11;30683880,42;30682880,42
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;LCM CONSTRUCAO E COMERCIO S.A;LCM CONSTRUCAO E COMERCIO S.A;19.758.842/0001-35;LCM CONSTRUCAO E COMERCIO S.A;LCM CONSTRUCAO E COMERCIO S.A;PESSOA JURÍDICA;2301520 000001/2025;9459022;DC-9459022/2025;SIM;Vigente publicado;Serviço; Complementação e pavimentação do trecho Pimenta - Entr° BR-265(Guapé), entre a estaca 845 à estaca 926, estaca 1168+0 à estaca 1186+0 e estaca 1401+0 à estaca 1438+0 - Lote 01.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-04-03;2025-04-04;2026-08-27;Bens e serviços - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=619198;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194474;11921853,41;11921853,04;6461719,36
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;LCM CONSTRUCAO E COMERCIO S.A;LCM CONSTRUCAO E COMERCIO S.A;19.758.842/0001-35;LCM CONSTRUCAO E COMERCIO S.A;LCM CONSTRUCAO E COMERCIO S.A;PESSOA JURÍDICA;2301520 000001/2025;9459023;DC-9459023/2025;SIM;Vencido;Serviço;Complementação e pavimentação do trecho Pimenta - Entr. BR-265 (Guapé), entre as estacas 1503 à 2127 - LOTE 2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-04-03;2025-04-04;2026-06-28;Bens e serviços - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=619198;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194486;36482782,31;10600000,0;2547754,44
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;LCM CONSTRUCAO E COMERCIO S.A;LCM CONSTRUCAO E COMERCIO S.A;19.758.842/0001-35;LCM CONSTRUCAO E COMERCIO S.A;LCM CONSTRUCAO E COMERCIO S.A;PESSOA JURÍDICA;2301520 000038/2025;9492083;DC-9492083/2025;SIM;Vigente publicado;Obra;Complementação das obras de melhoramentos e pavimentação do trecho Araguari (Distrito de Amanhece) ¿ Divisa MG/GO, na rodovia MG-414.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-12-23;2025-12-24;2028-02-12;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=634079;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=203426;59890000,0;36674397,45;1852820,31
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;LCM CONSTRUCAO E COMERCIO S.A;LCM CONSTRUCAO E COMERCIO S.A;19.758.842/0001-35;LCM CONSTRUCAO E COMERCIO S.A;LCM CONSTRUCAO E COMERCIO S.A;PESSOA JURÍDICA;2301762 000018/2024;9454417;DM-9454417/2025;SIM;Vigente publicado;Obra;Contrato: DM-9454417/2025 Empresa: CONSÓRCIO MACHACALIS Objeto:  Recuperação Funcional do Pavimento na Rodovia LMG-682, trechos: Bertópolis - Machacalis e Machacalis - Águas Formosas / Rodovia LMG - 686, trecho: Umburatiba - Machacalis / Rodovia AMG - 900, trecho : Santa Helena de Minas - Entr. LMG-682, com 87,50 km de extensão.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-03-06;2025-03-08;2029-03-07;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=616349;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193991;32115552,65;32115552,65;28063545,44
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;LF ENGENHARIA RODOVIARIA LTDA;LF ENGENHARIA RODOVIARIA LTDA;16.873.137/0001-90;LF ENGENHARIA RODOVIARIA LTDA;LF ENGENHARIA RODOVIARIA LTDA;PESSOA JURÍDICA;2301762 000001/2025;9471834;DM-9471834/2025;SIM;Vigente publicado;Obra;DM-9471834/2025 Execução dos serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 31ª Unidade Regional Ituiutaba, do DER-MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-07-18;2025-07-22;2028-07-21;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=621402;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196647;50960749,38;10029462,81;7511253,9
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;22.026.959/0001-39;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;PESSOA JURÍDICA;2301762 000001/2025;9471830;DM-9471830/2025;SIM;Vigente publicado;Obra;DM-9471830/2025 LOTE 3: Execução dos serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 20ª Unidade Regional Formiga, do DER-MG. Processo nº: 2300.01.0120269/2025-27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-08-05;2025-08-07;2028-08-06;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=621402;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196645;53573999,99;28285316,79;17729236,66
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;MA ENGENHARIA LTDA;MA ENGENHARIA LTDA;26.383.935/0001-98;MA ENGENHARIA LTDA;MA ENGENHARIA LTDA;PESSOA JURÍDICA;2301762 000001/2025;9471879;DM-9471879/2025;SIM;Vigente publicado;Obra;DM-9471879/2025 Execução dos serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 18ª Unidade Regional Monte Carmelo, do DER-MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-07-24;2025-07-28;2028-07-27;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=621402;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196690;53241874,38;17720283,0;15679621,78
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;MATRIX INFRAESTRUTURA LTDA - 'EM RECUPERACAO JUDICIAL';MATRIX INFRAESTRUTURA LTDA - 'EM RECUPERACAO JUDICIAL';21.958.711/0001-43;MATRIX INFRAESTRUTURA LTDA - 'EM RECUPERACAO JUDICIAL';MATRIX INFRAESTRUTURA LTDA - 'EM RECUPERACAO JUDICIAL';PESSOA JURÍDICA;2301762 000004/2025;9473312;DM-9473312/2025;SIM;Vigente publicado;Obra;DM-9473312/2025 Recuperação de Ponto crítico com Cortina Atirantada na Rodovia AMG-3085, Km 0,80, trecho: Entº BR-040 (Barreira do Triunfo) - Entrº MG-353 (Goianá).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-08-06;2025-08-08;2026-12-07;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=622304;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197198;7074995,71;0,0;0,0
